city,timestamp,date,hour,month,day_of_year,is_daylight,temperature,humidity,wind_speed,cloudcover,uv_index,solar_elevation_deg,solar_azimuth_deg,solar_angle,cloud_factor,temp_efficiency,uv_factor,clear_sky_ghi_wm2,ghi_wm2,poa_irradiance_wm2,cell_temperature_c,production_kw,hourly_production_kwh,solar_potential,load_kwh,system_hourly_kwh,self_consumed_kwh,grid_export_kwh,grid_import_kwh
Turin,2026-01-05T08:00:00+01:00,2026-01-05,8,1,5,0,0.72,77,8.15,51,0.0,-2.026,360.0,0.0,0.917356,1.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.458249,0.0,0.0,0.0,0.458249
Turin,2026-01-05T09:00:00+01:00,2026-01-05,9,1,5,1,1.39,82,10.14,40,0.7,6.528,352.694,0.113685,0.962453,1.0,0.07,74.29,63.08,183.66,7.13,0.39339,0.39339,0.39339,0.378481,0.39339,0.378481,0.014909,0.0
Turin,2026-01-05T10:00:00+01:00,2026-01-05,10,1,5,1,2.3,77,8.95,43,1.7,13.674,350.117,0.236398,0.951892,1.0,0.17,202.23,173.74,349.49,13.22,0.748616,0.748616,0.748616,0.283739,0.748616,0.283739,0.464877,0.0
Turin,2026-01-05T11:00:00+01:00,2026-01-05,11,1,5,1,3.83,71,7.39,32,2.6,18.931,352.142,0.324423,0.980904,1.0,0.26,296.98,271.06,504.66,19.6,1.080985,1.080985,1.080985,0.231894,1.080985,0.231894,0.849091,0.0
Turin,2026-01-05T12:00:00+01:00,2026-01-05,12,1,5,1,3.54,73,10.03,35,3.0,21.824,356.781,0.371763,0.974518,1.0,0.3,348.29,312.91,552.51,20.81,1.183483,1.183483,1.183483,0.223112,1.183483,0.223112,0.960371,0.0
Turin,2026-01-05T13:00:00+01:00,2026-01-05,13,1,5,1,4.16,77,8.69,36,3.0,22.036,2.379,0.375189,0.971401,1.0,0.3,352.01,309.93,543.53,21.14,1.164235,1.164235,1.164235,0.235729,1.164235,0.235729,0.928506,0.0
Turin,2026-01-05T14:00:00+01:00,2026-01-05,14,1,5,1,5.93,77,10.44,50,2.5,19.54,7.272,0.33447,0.92164,1.0,0.25,307.86,256.45,445.41,19.84,0.954058,0.954058,0.954058,0.261098,0.954058,0.261098,0.69296,0.0
Turin,2026-01-05T15:00:00+01:00,2026-01-05,15,1,5,1,3.84,79,8.27,50,1.7,14.618,9.812,0.25238,0.919341,1.0,0.17,219.35,180.81,344.77,14.62,0.738489,0.738489,0.738489,0.306277,0.738489,0.306277,0.432212,0.0
Turin,2026-01-05T16:00:00+01:00,2026-01-05,16,1,5,1,5.25,65,11.37,40,0.8,7.73,8.113,0.134513,0.962789,1.0,0.08,95.25,87.71,232.56,12.52,0.498145,0.498145,0.498145,0.380373,0.498145,0.380373,0.117772,0.0
Turin,2026-01-05T17:00:00+01:00,2026-01-05,17,1,5,0,3.36,80,8.93,52,0.0,-0.636,0.0,0.0,0.910217,1.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.479195,0.0,0.0,0.0,0.479195
Turin,2026-01-05T18:00:00+01:00,2026-01-05,18,1,5,0,3.41,80,10.43,39,0.0,-10.051,0.0,0.0,0.964895,1.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.577838,0.0,0.0,0.0,0.577838
Turin,2026-01-05T19:00:00+01:00,2026-01-05,19,1,5,0,2.14,84,10.09,51,0.0,-20.16,0.0,0.0,0.917654,1.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.63881,0.0,0.0,0.0,0.63881
Turin,2026-01-05T20:00:00+01:00,2026-01-05,20,1,5,0,1.25,82,10.19,43,0.0,-30.654,0.001,0.0,0.952478,1.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.633184,0.0,0.0,0.0,0.633184
Turin,2026-01-05T21:00:00+01:00,2026-01-05,21,1,5,0,0.3,86,8.66,46,0.0,-41.215,180.0,0.0,0.940104,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.559375,0.0,0.0,0.0,0.559375
Turin,2026-01-05T22:00:00+01:00,2026-01-05,22,1,5,0,-1.38,92,9.1,53,0.0,-51.408,180.0,0.0,0.906718,1.0,0.0,0.0,0.0,0.0,-1.38,0.0,0.0,0.0,0.444012,0.0,0.0,0.0,0.444012
Turin,2026-01-05T23:00:00+01:00,2026-01-05,23,1,5,0,-1.55,91,9.38,52,0.0,-60.415,180.0,0.0,0.913618,1.0,0.0,0.0,0.0,0.0,-1.55,0.0,0.0,0.0,0.324674,0.0,0.0,0.0,0.324674
Turin,2026-01-06T00:00:00+01:00,2026-01-06,0,1,6,0,0.09,89,8.72,63,0.0,-66.356,180.0,0.0,0.831755,1.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11163,0.0,0.0,0.0,0.11163
Turin,2026-01-06T01:00:00+01:00,2026-01-06,1,1,6,0,-1.1,86,9.69,63,0.0,-66.897,180.0,0.0,0.833397,1.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,0.111846,0.0,0.0,0.0,0.111846
Turin,2026-01-06T02:00:00+01:00,2026-01-06,2,1,6,0,-1.0,87,7.46,70,0.0,-61.565,180.0,0.0,0.765436,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.113471,0.0,0.0,0.0,0.113471
Turin,2026-01-06T03:00:00+01:00,2026-01-06,3,1,6,0,-0.01,91,7.88,60,0.0,-52.89,180.0,0.0,0.858697,1.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.122038,0.0,0.0,0.0,0.122038
Turin,2026-01-06T04:00:00+01:00,2026-01-06,4,1,6,0,-0.4,90,6.54,63,0.0,-42.824,180.0,0.0,0.833258,1.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.153133,0.0,0.0,0.0,0.153133
Turin,2026-01-06T05:00:00+01:00,2026-01-06,5,1,6,0,0.86,88,8.81,57,0.0,-32.289,359.993,0.0,0.878228,1.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.22894,0.0,0.0,0.0,0.22894
Turin,2026-01-06T06:00:00+01:00,2026-01-06,6,1,6,0,1.22,89,6.68,65,0.0,-21.76,360.0,0.0,0.822656,1.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.347026,0.0,0.0,0.0,0.347026
Turin,2026-01-06T07:00:00+01:00,2026-01-06,7,1,6,0,2.26,89,9.04,69,0.0,-11.565,360.0,0.0,0.777518,1.0,0.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.448186,0.0,0.0,0.0,0.448186
Turin,2026-01-06T08:00:00+01:00,2026-01-06,8,1,6,0,3.87,78,8.72,56,0.0,-2.009,360.0,0.0,0.886359,1.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.458366,0.0,0.0,0.0,0.458366
Turin,2026-01-06T09:00:00+01:00,2026-01-06,9,1,6,1,3.9,82,6.72,54,0.6,6.56,352.622,0.114246,0.901077,1.0,0.06,74.84,59.66,161.45,8.94,0.345816,0.345816,0.345816,0.378577,0.345816,0.345816,0.0,0.032761
Turin,2026-01-06T10:00:00+01:00,2026-01-06,10,1,6,1,4.69,71,7.17,57,1.5,13.726,350.031,0.237274,0.881222,1.0,0.15,203.17,166.64,316.5,14.58,0.677943,0.677943,0.677943,0.283811,0.677943,0.283811,0.394132,0.0
Turin,2026-01-06T11:00:00+01:00,2026-01-06,11,1,6,1,6.36,72,7.95,65,2.1,19.004,352.063,0.325639,0.822973,1.0,0.21,298.3,227.45,377.8,18.17,0.809242,0.809242,0.809242,0.231953,0.809242,0.231953,0.577289,0.0
Turin,2026-01-06T12:00:00+01:00,2026-01-06,12,1,6,1,5.82,79,8.08,62,2.6,21.92,356.722,0.373319,0.841243,1.0,0.26,349.98,263.49,424.43,19.09,0.90914,0.90914,0.90914,0.223169,0.90914,0.223169,0.685971,0.0
Turin,2026-01-06T13:00:00+01:00,2026-01-06,13,1,6,1,6.78,71,9.06,63,2.6,22.152,2.354,0.377064,0.833281,1.0,0.26,354.05,274.47,439.48,20.51,0.941374,0.941374,0.941374,0.235789,0.941374,0.235789,0.705585,0.0
Turin,2026-01-06T14:00:00+01:00,2026-01-06,14,1,6,1,7.8,65,8.59,61,2.3,19.671,7.292,0.33662,0.849414,1.0,0.23,310.19,251.79,418.97,20.89,0.897434,0.897434,0.897434,0.261165,0.897434,0.261165,0.636269,0.0
Turin,2026-01-06T15:00:00+01:00,2026-01-06,15,1,6,1,7.55,73,10.85,52,1.7,14.758,9.886,0.254742,0.908711,1.0,0.17,221.88,185.93,350.08,18.49,0.74987,0.74987,0.74987,0.306355,0.74987,0.306355,0.443515,0.0
Turin,2026-01-06T16:00:00+01:00,2026-01-06,16,1,6,1,7.3,71,9.4,54,0.8,7.875,8.256,0.137011,0.898986,1.0,0.08,97.8,81.9,200.74,13.57,0.429991,0.429991,0.429991,0.38047,0.429991,0.38047,0.049521,0.0
Turin,2026-01-06T17:00:00+01:00,2026-01-06,17,1,6,0,5.88,79,11.0,74,0.0,-0.49,0.0,0.0,0.723608,1.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.479318,0.0,0.0,0.0,0.479318
Turin,2026-01-06T18:00:00+01:00,2026-01-06,18,1,6,0,4.85,73,9.29,73,0.0,-9.905,0.0,0.0,0.737218,1.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.577985,0.0,0.0,0.0,0.577985
Turin,2026-01-06T19:00:00+01:00,2026-01-06,19,1,6,0,4.64,72,7.86,57,0.0,-20.015,0.0,0.0,0.879218,1.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.638973,0.0,0.0,0.0,0.638973
Turin,2026-01-06T20:00:00+01:00,2026-01-06,20,1,6,0,2.38,77,9.86,68,0.0,-30.509,0.001,0.0,0.789759,1.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.633345,0.0,0.0,0.0,0.633345
Turin,2026-01-06T21:00:00+01:00,2026-01-06,21,1,6,0,3.13,87,7.58,71,0.0,-41.07,180.0,0.0,0.754899,1.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.559517,0.0,0.0,0.0,0.559517
Turin,2026-01-06T22:00:00+01:00,2026-01-06,22,1,6,0,0.92,89,8.5,64,0.0,-51.262,180.0,0.0,0.828557,1.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.444125,0.0,0.0,0.0,0.444125
Turin,2026-01-06T23:00:00+01:00,2026-01-06,23,1,6,0,0.35,82,6.79,60,0.0,-60.271,180.0,0.0,0.861443,1.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.324757,0.0,0.0,0.0,0.324757
Turin,2026-01-07T00:00:00+01:00,2026-01-07,0,1,7,0,2.57,81,10.0,42,0.0,-66.22,180.0,0.0,0.954496,1.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.111655,0.0,0.0,0.0,0.111655
Turin,2026-01-07T01:00:00+01:00,2026-01-07,1,1,7,0,2.7,73,7.42,45,0.0,-66.803,180.0,0.0,0.94257,1.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.111871,0.0,0.0,0.0,0.111871
Turin,2026-01-07T02:00:00+01:00,2026-01-07,2,1,7,0,1.12,87,7.11,50,0.0,-61.52,180.0,0.0,0.919179,1.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.113497,0.0,0.0,0.0,0.113497
Turin,2026-01-07T03:00:00+01:00,2026-01-07,3,1,7,0,2.28,77,7.78,38,0.0,-52.874,180.0,0.0,0.966628,1.0,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.122066,0.0,0.0,0.0,0.122066
Turin,2026-01-07T04:00:00+01:00,2026-01-07,4,1,7,0,3.53,74,7.57,46,0.0,-42.821,180.0,0.0,0.93902,1.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.153168,0.0,0.0,0.0,0.153168
Turin,2026-01-07T05:00:00+01:00,2026-01-07,5,1,7,0,2.48,78,7.99,39,0.0,-32.289,359.99,0.0,0.964722,1.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.228992,0.0,0.0,0.0,0.228992
Turin,2026-01-07T06:00:00+01:00,2026-01-07,6,1,7,0,3.13,72,9.57,47,0.0,-21.757,360.0,0.0,0.936232,1.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.347106,0.0,0.0,0.0,0.347106
Turin,2026-01-07T07:00:00+01:00,2026-01-07,7,1,7,0,4.06,72,9.99,54,0.0,-11.554,360.0,0.0,0.899061,1.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.448289,0.0,0.0,0.0,0.448289
Turin,2026-01-07T08:00:00+01:00,2026-01-07,8,1,7,0,5.59,64,9.22,38,0.0,-1.987,360.0,0.0,0.967457,1.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.458471,0.0,0.0,0.0,0.458471
Turin,2026-01-07T09:00:00+01:00,2026-01-07,9,1,7,1,7.98,63,6.93,46,0.7,6.599,352.542,0.114913,0.940805,1.0,0.07,75.51,68.7,192.13,13.98,0.41155,0.41155,0.41155,0.378664,0.41155,0.378664,0.032886,0.0
Turin,2026-01-07T10:00:00+01:00,2026-01-07,10,1,7,1,8.69,65,8.94,47,1.6,13.784,349.94,0.238258,0.935687,1.0,0.16,204.22,182.68,359.41,19.92,0.769848,0.769848,0.769848,0.283876,0.769848,0.283876,0.485972,0.0
Turin,2026-01-07T11:00:00+01:00,2026-01-07,11,1,7,1,9.49,59,8.52,37,2.6,19.085,351.98,0.326963,0.970071,0.996989,0.26,299.73,285.6,520.38,25.75,1.111303,1.111303,1.111303,0.232006,1.111303,0.232006,0.879297,0.0
Turin,2026-01-07T12:00:00+01:00,2026-01-07,12,1,7,1,10.33,60,9.21,42,3.0,22.023,356.663,0.374981,0.954945,0.988037,0.3,351.79,328.94,565.28,27.99,1.196347,1.196347,1.196347,0.223219,1.196347,0.223219,0.973128,0.0
Turin,2026-01-07T13:00:00+01:00,2026-01-07,13,1,7,1,10.62,63,10.78,46,2.9,22.274,2.33,0.379041,0.939242,0.989286,0.29,356.2,322.95,545.98,27.68,1.156956,1.156956,1.156956,0.235843,1.156956,0.235843,0.921113,0.0
Turin,2026-01-07T14:00:00+01:00,2026-01-07,14,1,7,1,9.94,62,7.94,36,2.7,19.808,7.315,0.338866,0.971399,0.993832,0.27,312.62,294.41,531.21,26.54,1.130828,1.130828,1.130828,0.261224,1.130828,0.261224,0.869604,0.0
Turin,2026-01-07T15:00:00+01:00,2026-01-07,15,1,7,1,9.84,63,10.5,50,1.8,14.904,9.965,0.257194,0.919206,1.0,0.18,224.51,198.75,375.04,21.56,0.803332,0.803332,0.803332,0.306425,0.803332,0.306425,0.496907,0.0
Turin,2026-01-07T16:00:00+01:00,2026-01-07,16,1,7,1,9.84,63,11.06,49,0.8,8.024,8.404,0.13959,0.924224,1.0,0.08,100.44,89.41,221.27,16.75,0.473962,0.473962,0.473962,0.380557,0.473962,0.380557,0.093405,0.0
Turin,2026-01-07T17:00:00+01:00,2026-01-07,17,1,7,0,8.18,65,8.61,37,0.0,-0.34,0.0,0.0,0.970878,1.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.479427,0.0,0.0,0.0,0.479427
Turin,2026-01-07T18:00:00+01:00,2026-01-07,18,1,7,0,8.9,68,9.74,53,0.0,-9.756,0.0,0.0,0.906084,1.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.578117,0.0,0.0,0.0,0.578117
Turin,2026-01-07T19:00:00+01:00,2026-01-07,19,1,7,0,6.48,71,9.9,48,0.0,-19.866,0.0,0.0,0.931288,1.0,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.639119,0.0,0.0,0.0,0.639119
Turin,2026-01-07T20:00:00+01:00,2026-01-07,20,1,7,0,6.6,73,9.42,52,0.0,-30.361,0.001,0.0,0.909566,1.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.63349,0.0,0.0,0.0,0.63349
Turin,2026-01-07T21:00:00+01:00,2026-01-07,21,1,7,0,4.81,68,7.66,52,0.0,-40.922,180.0,0.0,0.91334,1.0,0.0,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.559645,0.0,0.0,0.0,0.559645
Turin,2026-01-07T22:00:00+01:00,2026-01-07,22,1,7,0,4.8,69,8.48,37,0.0,-51.112,180.0,0.0,0.970961,1.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.444227,0.0,0.0,0.0,0.444227
Turin,2026-01-07T23:00:00+01:00,2026-01-07,23,1,7,0,2.41,75,9.13,39,0.0,-60.121,180.0,0.0,0.965068,1.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.324831,0.0,0.0,0.0,0.324831
Turin,2026-01-08T00:00:00+01:00,2026-01-08,0,1,8,0,2.81,81,9.77,47,0.0,-66.077,180.0,0.0,0.937614,1.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.111678,0.0,0.0,0.0,0.111678
Turin,2026-01-08T01:00:00+01:00,2026-01-08,1,1,8,0,2.12,75,9.43,55,0.0,-66.702,180.0,0.0,0.890782,1.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.111894,0.0,0.0,0.0,0.111894
Turin,2026-01-08T02:00:00+01:00,2026-01-08,2,1,8,0,1.95,80,7.26,53,0.0,-61.468,180.0,0.0,0.904002,1.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.11352,0.0,0.0,0.0,0.11352
Turin,2026-01-08T03:00:00+01:00,2026-01-08,3,1,8,0,1.31,87,7.96,54,0.0,-52.852,180.0,0.0,0.898755,1.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.122091,0.0,0.0,0.0,0.122091
Turin,2026-01-08T04:00:00+01:00,2026-01-08,4,1,8,0,2.29,78,9.44,45,0.0,-42.812,180.0,0.0,0.944949,1.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.153199,0.0,0.0,0.0,0.153199
Turin,2026-01-08T05:00:00+01:00,2026-01-08,5,1,8,0,3.2,81,7.04,53,0.0,-32.283,359.975,0.0,0.905193,1.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.229038,0.0,0.0,0.0,0.229038
Turin,2026-01-08T06:00:00+01:00,2026-01-08,6,1,8,0,4.07,71,7.54,40,0.0,-21.748,360.0,0.0,0.960557,1.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.347176,0.0,0.0,0.0,0.347176
Turin,2026-01-08T07:00:00+01:00,2026-01-08,7,1,8,0,6.07,77,9.93,53,0.0,-11.538,360.0,0.0,0.906081,1.0,0.0,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.448379,0.0,0.0,0.0,0.448379
Turin,2026-01-08T08:00:00+01:00,2026-01-08,8,1,8,0,5.38,66,7.56,40,0.0,-1.958,360.0,0.0,0.960327,1.0,0.0,0.0,0.0,0.0,5.38,0.0,0.0,0.0,0.458563,0.0,0.0,0.0,0.458563
Turin,2026-01-08T09:00:00+01:00,2026-01-08,9,1,8,1,7.5,66,9.51,45,0.7,6.643,352.453,0.115687,0.94306,1.0,0.07,76.28,68.4,190.51,13.45,0.408065,0.408065,0.408065,0.37874,0.408065,0.37874,0.029325,0.0
Turin,2026-01-08T10:00:00+01:00,2026-01-08,10,1,8,1,8.09,62,9.08,41,1.7,13.848,349.842,0.239351,0.958187,1.0,0.17,205.39,190.87,382.54,20.05,0.819407,0.819407,0.819407,0.283933,0.819407,0.283933,0.535474,0.0
Turin,2026-01-08T11:00:00+01:00,2026-01-08,11,1,8,1,7.98,67,7.91,33,2.6,19.171,351.894,0.328395,0.978603,1.0,0.26,301.28,279.61,514.05,24.05,1.10109,1.10109,1.10109,0.232053,1.10109,0.232053,0.869037,0.0
Turin,2026-01-08T12:00:00+01:00,2026-01-08,12,1,8,1,9.69,56,9.79,41,3.0,22.132,356.602,0.376749,0.959267,0.988644,0.3,353.71,337.47,580.7,27.84,1.229733,1.229733,1.229733,0.223265,1.229733,0.223265,1.006468,0.0
Turin,2026-01-08T13:00:00+01:00,2026-01-08,13,1,8,1,10.0,66,10.17,49,2.9,22.403,2.308,0.38112,0.926942,0.994035,0.29,358.45,315.96,527.88,26.49,1.123968,1.123968,1.123968,0.235891,1.123968,0.235891,0.888077,0.0
Turin,2026-01-08T14:00:00+01:00,2026-01-08,14,1,8,1,10.79,58,9.16,42,2.6,19.95,7.341,0.341208,0.955445,0.991228,0.26,315.16,297.28,524.96,27.19,1.114598,1.114598,1.114598,0.261277,1.114598,0.261277,0.853321,0.0
Turin,2026-01-08T15:00:00+01:00,2026-01-08,15,1,8,1,9.75,65,10.67,44,1.9,15.054,10.049,0.259734,0.949167,1.0,0.19,227.24,206.37,397.18,22.16,0.850759,0.850759,0.850759,0.306487,0.850759,0.306487,0.544272,0.0
Turin,2026-01-08T16:00:00+01:00,2026-01-08,16,1,8,1,9.73,67,8.91,48,0.9,8.178,8.558,0.14225,0.932964,1.0,0.09,103.16,91.42,225.39,16.77,0.482775,0.482775,0.482775,0.380634,0.482775,0.380634,0.102141,0.0
Turin,2026-01-08T17:00:00+01:00,2026-01-08,17,1,8,0,8.53,66,11.41,52,0.0,-0.186,0.0,0.0,0.910611,1.0,0.0,0.0,0.0,0.0,8.53,0.0,0.0,0.0,0.479524,0.0,0.0,0.0,0.479524
Turin,2026-01-08T18:00:00+01:00,2026-01-08,18,1,8,0,8.98,62,11.08,41,0.0,-9.603,0.0,0.0,0.958656,1.0,0.0,0.0,0.0,0.0,8.98,0.0,0.0,0.0,0.578234,0.0,0.0,0.0,0.578234
Turin,2026-01-08T19:00:00+01:00,2026-01-08,19,1,8,0,7.54,66,9.03,45,0.0,-19.714,0.0,0.0,0.943684,1.0,0.0,0.0,0.0,0.0,7.54,0.0,0.0,0.0,0.639248,0.0,0.0,0.0,0.639248
Turin,2026-01-08T20:00:00+01:00,2026-01-08,20,1,8,0,6.06,70,10.38,53,0.0,-30.21,0.002,0.0,0.907666,1.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.633618,0.0,0.0,0.0,0.633618
Turin,2026-01-08T21:00:00+01:00,2026-01-08,21,1,8,0,4.79,70,8.1,48,0.0,-40.77,180.0,0.0,0.929483,1.0,0.0,0.0,0.0,0.0,4.79,0.0,0.0,0.0,0.559758,0.0,0.0,0.0,0.559758
Turin,2026-01-08T22:00:00+01:00,2026-01-08,22,1,8,0,4.76,72,9.35,38,0.0,-50.959,180.0,0.0,0.968735,1.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.444316,0.0,0.0,0.0,0.444316
Turin,2026-01-08T23:00:00+01:00,2026-01-08,23,1,8,0,3.39,73,8.06,44,0.0,-59.967,180.0,0.0,0.949035,1.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.324896,0.0,0.0,0.0,0.324896
Turin,2026-01-09T00:00:00+01:00,2026-01-09,0,1,9,0,-3.1,95,7.72,59,0.0,-65.928,180.0,0.0,0.870511,1.0,0.0,0.0,0.0,0.0,-3.1,0.0,0.0,0.0,0.111697,0.0,0.0,0.0,0.111697
Turin,2026-01-09T01:00:00+01:00,2026-01-09,1,1,9,0,-2.36,93,7.76,63,0.0,-66.594,180.0,0.0,0.83791,1.0,0.0,0.0,0.0,0.0,-2.36,0.0,0.0,0.0,0.111913,0.0,0.0,0.0,0.111913
Turin,2026-01-09T02:00:00+01:00,2026-01-09,2,1,9,0,-3.01,93,8.36,60,0.0,-61.409,180.0,0.0,0.862693,1.0,0.0,0.0,0.0,0.0,-3.01,0.0,0.0,0.0,0.113539,0.0,0.0,0.0,0.113539
Turin,2026-01-09T03:00:00+01:00,2026-01-09,3,1,9,0,-2.63,97,8.06,56,0.0,-52.823,180.0,0.0,0.88687,1.0,0.0,0.0,0.0,0.0,-2.63,0.0,0.0,0.0,0.122112,0.0,0.0,0.0,0.122112
Turin,2026-01-09T04:00:00+01:00,2026-01-09,4,1,9,0,-3.62,92,8.4,64,0.0,-42.797,180.0,0.0,0.830053,1.0,0.0,0.0,0.0,0.0,-3.62,0.0,0.0,0.0,0.153225,0.0,0.0,0.0,0.153225
Turin,2026-01-09T05:00:00+01:00,2026-01-09,5,1,9,0,-2.84,92,7.35,73,0.0,-32.272,180.058,0.0,0.741732,1.0,0.0,0.0,0.0,0.0,-2.84,0.0,0.0,0.0,0.229078,0.0,0.0,0.0,0.229078
Turin,2026-01-09T06:00:00+01:00,2026-01-09,6,1,9,0,-2.29,90,7.65,60,0.0,-21.734,360.0,0.0,0.858897,1.0,0.0,0.0,0.0,0.0,-2.29,0.0,0.0,0.0,0.347236,0.0,0.0,0.0,0.347236
Turin,2026-01-09T07:00:00+01:00,2026-01-09,7,1,9,0,-0.8,90,8.85,68,0.0,-11.515,360.0,0.0,0.794277,1.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.448457,0.0,0.0,0.0,0.448457
Turin,2026-01-09T08:00:00+01:00,2026-01-09,8,1,9,0,0.27,92,8.2,69,0.0,-1.924,360.0,0.0,0.782361,1.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.458644,0.0,0.0,0.0,0.458644
Turin,2026-01-09T09:00:00+01:00,2026-01-09,9,1,9,1,2.14,80,7.87,69,0.6,6.694,352.356,0.116567,0.784784,1.0,0.06,77.15,53.96,132.75,6.28,0.28434,0.28434,0.28434,0.378806,0.28434,0.28434,0.0,0.094466
Turin,2026-01-09T10:00:00+01:00,2026-01-09,10,1,9,1,1.93,84,6.33,58,1.5,13.919,349.739,0.240552,0.873736,1.0,0.15,206.68,157.58,294.8,11.15,0.631472,0.631472,0.631472,0.283983,0.631472,0.283983,0.347489,0.0
Turin,2026-01-09T11:00:00+01:00,2026-01-09,11,1,9,1,4.5,81,7.72,63,2.2,19.265,351.804,0.329934,0.835486,1.0,0.22,302.95,224.55,371.86,16.12,0.796516,0.796516,0.796516,0.232093,0.796516,0.232093,0.564423,0.0
Turin,2026-01-09T12:00:00+01:00,2026-01-09,12,1,9,1,4.59,71,9.1,55,2.8,22.248,356.539,0.378623,0.894782,1.0,0.28,355.74,295.6,484.51,19.73,1.037824,1.037824,1.037824,0.223304,1.037824,0.223304,0.81452,0.0
Turin,2026-01-09T13:00:00+01:00,2026-01-09,13,1,9,1,5.42,76,8.45,67,2.5,22.538,2.286,0.383299,0.795547,1.0,0.25,360.82,260.9,408.42,18.18,0.874837,0.874837,0.874837,0.235932,0.874837,0.235932,0.638905,0.0
Turin,2026-01-09T14:00:00+01:00,2026-01-09,14,1,9,1,4.33,70,8.5,55,2.5,20.099,7.37,0.343644,0.893754,1.0,0.25,317.79,265.06,446.21,18.27,0.955789,0.955789,0.955789,0.261323,0.955789,0.261323,0.694466,0.0
Turin,2026-01-09T15:00:00+01:00,2026-01-09,15,1,9,1,4.06,82,10.61,62,1.7,15.21,10.137,0.26236,0.847415,1.0,0.17,230.06,171.73,307.3,13.66,0.658247,0.658247,0.658247,0.306541,0.658247,0.306541,0.351706,0.0
Turin,2026-01-09T16:00:00+01:00,2026-01-09,16,1,9,1,5.05,76,10.6,62,0.8,8.337,8.718,0.144988,0.846305,1.0,0.08,105.98,81.35,185.55,10.84,0.397458,0.397458,0.397458,0.380701,0.397458,0.380701,0.016757,0.0
